features,auc,return
"('prior_return_5d', 'volatility_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'positive_count', 'negative_count')",0.6102693602693603,-0.3238877088597857
"('prior_return_5d', 'volatility_5d', 'macd_diff', 'day_of_week', 'raw_sentiment_score', 'pos_neg_ratio', 'pos_total_ratio')",0.6439393939393938,-0.3239060679098803
"('volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'positive_count', 'negative_count', 'pos_neg_ratio')",0.6216329966329966,-0.3241682371745178
"('volatility_5d', 'rsi_5d', 'positive_count', 'negative_count', 'pos_neg_ratio')",0.6216329966329966,-0.3241682371745178
"('eps_surprise_pct', 'volatility_5d', 'raw_sentiment_score', 'positive_count', 'pos_total_ratio')",0.6696127946127945,-0.32434276037904874
"('eps_surprise_pct', 'volatility_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'pos_total_ratio')",0.6696127946127945,-0.32434276037904874
"('eps_surprise_pct', 'volatility_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'neutral_count', 'pos_total_ratio')",0.6763468013468014,-0.32434276037904874
"('eps_surprise_pct', 'volatility_5d', 'raw_sentiment_score', 'neutral_count', 'pos_total_ratio')",0.6763468013468014,-0.32434276037904874
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'neutral_count')",0.6477272727272727,-0.32435945479348005
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'positive_count', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6830808080808081,-0.324517579465869
"('eps_surprise_pct', 'volatility_5d', 'day_of_week', 'sentiment_label_encoded', 'positive_count', 'neutral_count', 'negative_count')",0.6115319865319866,-0.32473269307665964
"('eps_surprise_pct', 'volatility_5d', 'day_of_week', 'positive_count', 'neutral_count', 'negative_count')",0.6115319865319866,-0.32473269307665964
"('prior_return_5d', 'volatility_5d', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6595117845117845,-0.32502840467460015
"('prior_return_5d', 'volatility_5d', 'macd_diff', 'day_of_week', 'sentiment_score', 'raw_sentiment_score', 'negative_count')",0.6523569023569024,-0.3251531082811825
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'pos_neg_ratio')",0.6805555555555555,-0.3252497707119846
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'rsi_5d', 'sentiment_score', 'pos_neg_ratio')",0.6805555555555555,-0.3252497707119846
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'sentiment_label_encoded', 'sentiment_score', 'pos_neg_ratio', 'pos_total_ratio')",0.6864478114478114,-0.3253317651605021
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'sentiment_score', 'pos_neg_ratio', 'pos_total_ratio')",0.6864478114478114,-0.3253317651605021
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'sentiment_score', 'raw_sentiment_score', 'negative_count', 'pos_total_ratio')",0.7041245791245792,-0.32540192488858377
"('eps_surprise_pct', 'volatility_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'pos_total_ratio')",0.6696127946127945,-0.3256340926505683
"('eps_surprise_pct', 'volatility_5d', 'positive_count', 'neutral_count', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6683501683501684,-0.3256340926505683
"('eps_surprise_pct', 'volatility_5d', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'pos_total_ratio')",0.6696127946127945,-0.3256340926505683
"('volatility_5d', 'macd_diff', 'day_of_week', 'positive_count', 'negative_count')",0.6018518518518519,-0.3257439461292011
"('volatility_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'positive_count', 'negative_count')",0.6018518518518519,-0.3257439461292011
"('volatility_5d', 'day_of_week', 'sentiment_score', 'raw_sentiment_score', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.5921717171717171,-0.32612920433667747
"('prior_return_5d', 'volatility_5d', 'rsi_5d', 'day_of_week', 'sentiment_score', 'raw_sentiment_score', 'negative_count')",0.6616161616161615,-0.32616473022577486
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'macd_diff', 'raw_sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6784511784511785,-0.32626929360849544
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'raw_sentiment_score', 'positive_count', 'negative_count')",0.6447811447811448,-0.32725136799233456
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'negative_count')",0.6447811447811448,-0.32725136799233456
"('volatility_5d', 'rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'negative_count', 'pos_total_ratio')",0.6460437710437711,-0.3277062767803224
"('volatility_5d', 'rsi_5d', 'macd_diff', 'sentiment_score', 'negative_count', 'pos_total_ratio')",0.6460437710437711,-0.3277062767803224
"('prior_return_5d', 'rsi_5d', 'sentiment_score', 'raw_sentiment_score', 'pos_total_ratio')",0.680976430976431,-0.3277437105873101
"('prior_return_5d', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'positive_count')",0.680976430976431,-0.3277437105873101
"('prior_return_5d', 'rsi_5d', 'sentiment_score', 'raw_sentiment_score', 'positive_count')",0.680976430976431,-0.3277437105873101
"('prior_return_5d', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'pos_total_ratio')",0.680976430976431,-0.3277437105873101
"('prior_return_5d', 'volatility_5d', 'day_of_week', 'sentiment_score', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.6531986531986532,-0.32801252926060576
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'day_of_week', 'sentiment_score', 'raw_sentiment_score', 'negative_count')",0.6843434343434344,-0.3280408158204159
"('prior_return_5d', 'volatility_5d', 'day_of_week', 'sentiment_label_encoded', 'pos_total_ratio')",0.6380471380471381,-0.3288721663580688
"('prior_return_5d', 'volatility_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'neutral_count', 'negative_count')",0.6136363636363636,-0.329277147350599
"('prior_return_5d', 'volatility_5d', 'macd_diff', 'day_of_week', 'neutral_count', 'negative_count')",0.6136363636363636,-0.329277147350599
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'sentiment_score', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.6515151515151515,-0.3294480851916969
"('volatility_5d', 'macd_diff', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio')",0.6085858585858586,-0.3294996405852827
"('volatility_5d', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio')",0.6085858585858586,-0.3294996405852827
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'neutral_count', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6599326599326599,-0.32961235778625464
"('volatility_5d', 'rsi_5d', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'pos_neg_ratio')",0.6287878787878788,-0.32962333259338283
"('volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'pos_neg_ratio')",0.6287878787878788,-0.32962333259338283
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'pos_total_ratio')",0.6313131313131313,-0.3297474448530785
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'rsi_5d', 'day_of_week', 'pos_total_ratio')",0.6313131313131313,-0.3297474448530785
"('volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'pos_neg_ratio', 'pos_total_ratio')",0.632996632996633,-0.32978574863855936
"('volatility_5d', 'rsi_5d', 'raw_sentiment_score', 'pos_neg_ratio', 'pos_total_ratio')",0.632996632996633,-0.32978574863855936
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'macd_diff', 'sentiment_score', 'positive_count', 'negative_count')",0.6649831649831649,-0.329858039157914
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6683501683501684,-0.3300968156936609
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6683501683501684,-0.3300968156936609
"('volatility_5d', 'macd_diff', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.5972222222222222,-0.33026278384122765
"('volatility_5d', 'macd_diff', 'sentiment_label_encoded', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.5972222222222222,-0.33026278384122765
"('volatility_5d', 'macd_diff', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.5968013468013469,-0.3306289775011374
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'sentiment_score', 'raw_sentiment_score', 'pos_total_ratio')",0.6473063973063973,-0.3309863617717991
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'sentiment_score', 'raw_sentiment_score', 'positive_count')",0.6473063973063973,-0.3309863617717991
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'pos_total_ratio')",0.6473063973063973,-0.3309863617717991
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'positive_count')",0.6473063973063973,-0.3309863617717991
"('volatility_5d', 'macd_diff', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6031144781144782,-0.33103745790783834
"('volatility_5d', 'macd_diff', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6031144781144782,-0.33103745790783834
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'neutral_count')",0.6346801346801347,-0.33118212528170876
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'raw_sentiment_score', 'neutral_count')",0.6346801346801347,-0.33118212528170876
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'raw_sentiment_score', 'negative_count')",0.6931818181818181,-0.3312761815786286
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'negative_count')",0.6931818181818181,-0.3312761815786286
"('volatility_5d', 'macd_diff', 'raw_sentiment_score', 'positive_count', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6098484848484849,-0.3314032279975405
"('prior_return_5d', 'volatility_5d', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'negative_count')",0.6561447811447811,-0.3314065123347256
"('volatility_5d', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'positive_count', 'negative_count')",0.6144781144781144,-0.33153798088190056
"('volatility_5d', 'macd_diff', 'sentiment_score', 'positive_count', 'negative_count')",0.6144781144781144,-0.33153798088190056
"('prior_return_5d', 'volatility_5d', 'macd_diff', 'day_of_week', 'raw_sentiment_score')",0.6069023569023569,-0.33161348714729344
"('prior_return_5d', 'volatility_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score')",0.6069023569023569,-0.33161348714729344
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'rsi_5d', 'day_of_week', 'negative_count')",0.6607744107744108,-0.33192917933255994
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'rsi_5d', 'day_of_week', 'sentiment_label_encoded', 'negative_count')",0.6607744107744108,-0.33192917933255994
"('volatility_5d', 'day_of_week', 'sentiment_score', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.5900673400673402,-0.33197695288071527
"('volatility_5d', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.5900673400673402,-0.33197695288071527
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score')",0.6582491582491583,-0.3319849397372582
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'day_of_week', 'sentiment_score', 'raw_sentiment_score')",0.6582491582491583,-0.3319849397372582
"('prior_return_5d', 'volatility_5d', 'rsi_5d', 'sentiment_score', 'neutral_count', 'pos_total_ratio')",0.6359427609427608,-0.33216600855909184
"('prior_return_5d', 'volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'neutral_count', 'pos_total_ratio')",0.6359427609427608,-0.33216600855909184
"('volatility_5d', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'positive_count', 'neutral_count', 'pos_neg_ratio')",0.6094276094276094,-0.33231117994898396
"('volatility_5d', 'macd_diff', 'sentiment_score', 'positive_count', 'neutral_count', 'pos_neg_ratio')",0.6094276094276094,-0.33231117994898396
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'raw_sentiment_score', 'negative_count')",0.6801346801346801,-0.33240710321616684
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'macd_diff', 'raw_sentiment_score', 'negative_count')",0.6801346801346801,-0.33240710321616684
"('prior_return_5d', 'volatility_5d', 'day_of_week', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.643939393939394,-0.3326647361978472
"('prior_return_5d', 'volatility_5d', 'sentiment_label_encoded', 'positive_count', 'neutral_count')",0.5795454545454546,-0.3326691277974346
"('volatility_5d', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'negative_count', 'pos_total_ratio')",0.5867003367003367,-0.3338392401770399
"('volatility_5d', 'day_of_week', 'sentiment_score', 'negative_count', 'pos_total_ratio')",0.5867003367003367,-0.3338392401770399
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'neutral_count', 'pos_total_ratio')",0.6271043771043772,-0.3341658474035366
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'neutral_count', 'pos_total_ratio')",0.6271043771043772,-0.3341658474035366
"('volatility_5d', 'macd_diff', 'sentiment_label_encoded', 'positive_count', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.6161616161616161,-0.33440063062501435
"('volatility_5d', 'macd_diff', 'positive_count', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.6161616161616161,-0.33440063062501435
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'sentiment_label_encoded', 'raw_sentiment_score', 'pos_neg_ratio', 'pos_total_ratio')",0.6477272727272727,-0.33447261661637206
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'raw_sentiment_score', 'pos_neg_ratio', 'pos_total_ratio')",0.6477272727272727,-0.33447261661637206
"('prior_return_5d', 'volatility_5d', 'rsi_5d', 'day_of_week', 'sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6658249158249158,-0.33461027348016814
"('volatility_5d', 'rsi_5d', 'macd_diff', 'negative_count', 'pos_neg_ratio')",0.6481481481481481,-0.33463605104315786
"('volatility_5d', 'rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'negative_count', 'pos_neg_ratio')",0.6481481481481481,-0.33463605104315786
"('volatility_5d', 'macd_diff', 'positive_count', 'neutral_count', 'pos_neg_ratio')",0.5980639730639731,-0.3347447362146595
"('volatility_5d', 'macd_diff', 'sentiment_label_encoded', 'positive_count', 'neutral_count', 'pos_neg_ratio')",0.5980639730639731,-0.3347447362146595
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'rsi_5d', 'macd_diff', 'sentiment_score', 'raw_sentiment_score')",0.70496632996633,-0.33495028244416236
"('eps_surprise_pct', 'volatility_5d', 'day_of_week', 'raw_sentiment_score', 'positive_count', 'negative_count', 'pos_neg_ratio')",0.6443602693602694,-0.3355652933968635
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded')",0.6304713804713804,-0.33588244284350743
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'day_of_week', 'raw_sentiment_score', 'positive_count', 'neutral_count')",0.6233164983164984,-0.33596974301196236
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6481481481481481,-0.33606811965860406
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6481481481481481,-0.33606811965860406
"('volatility_5d', 'rsi_5d', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'negative_count')",0.6220538720538721,-0.33635766096896635
"('volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'negative_count')",0.6220538720538721,-0.33635766096896635
"('eps_surprise_pct', 'volatility_5d', 'day_of_week', 'sentiment_score', 'raw_sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6452020202020202,-0.336525361904371
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'rsi_5d', 'sentiment_score', 'positive_count', 'neutral_count')",0.6662457912457912,-0.33666422772692406
"('prior_return_5d', 'volatility_5d', 'macd_diff', 'day_of_week', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6372053872053872,-0.33680307167030044
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'sentiment_score', 'positive_count', 'neutral_count')",0.6498316498316499,-0.3369342694272972
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'sentiment_score', 'positive_count', 'neutral_count')",0.6498316498316499,-0.3369342694272972
"('volatility_5d', 'macd_diff', 'day_of_week', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.5955387205387206,-0.337398555480825
"('volatility_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.5955387205387206,-0.337398555480825
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'rsi_5d', 'day_of_week', 'positive_count', 'pos_total_ratio')",0.617003367003367,-0.33741640505878845
"('volatility_5d', 'macd_diff', 'day_of_week', 'positive_count', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.6064814814814815,-0.3378166324201045
"('prior_return_5d', 'volatility_5d', 'rsi_5d', 'sentiment_score', 'raw_sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6914983164983166,-0.33796970705677043
"('volatility_5d', 'rsi_5d', 'macd_diff', 'day_of_week', 'raw_sentiment_score', 'positive_count', 'negative_count')",0.6153198653198653,-0.3382241803191476
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6923400673400673,-0.3387271328676954
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'sentiment_label_encoded', 'sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6923400673400673,-0.3387271328676954
"('prior_return_5d', 'volatility_5d', 'macd_diff', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'pos_neg_ratio')",0.6712962962962963,-0.3390087640780207
"('prior_return_5d', 'volatility_5d', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'pos_total_ratio')",0.6485690235690236,-0.3391429103186009
"('prior_return_5d', 'volatility_5d', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio')",0.6527777777777778,-0.3391429103186009
"('prior_return_5d', 'volatility_5d', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'pos_total_ratio')",0.6485690235690236,-0.3391429103186009
"('prior_return_5d', 'volatility_5d', 'sentiment_score', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio')",0.6527777777777778,-0.3391429103186009
"('prior_return_5d', 'volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6376262626262627,-0.33922052286463267
"('prior_return_5d', 'volatility_5d', 'rsi_5d', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6376262626262627,-0.33922052286463267
"('prior_return_5d', 'volatility_5d', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'pos_total_ratio')",0.648989898989899,-0.33942392622333906
"('prior_return_5d', 'volatility_5d', 'day_of_week', 'sentiment_score', 'raw_sentiment_score', 'pos_total_ratio')",0.648989898989899,-0.33942392622333906
"('volatility_5d', 'rsi_5d', 'raw_sentiment_score', 'positive_count', 'negative_count', 'pos_neg_ratio')",0.6304713804713805,-0.3395148770672364
"('volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'negative_count', 'pos_neg_ratio')",0.6304713804713805,-0.3395148770672364
"('volatility_5d', 'positive_count', 'neutral_count', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6123737373737373,-0.3397641879345107
"('volatility_5d', 'sentiment_label_encoded', 'positive_count', 'neutral_count', 'negative_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6123737373737373,-0.3397641879345107
"('prior_return_5d', 'volatility_5d', 'macd_diff', 'sentiment_score', 'raw_sentiment_score')",0.6468855218855218,-0.3398295112807618
"('prior_return_5d', 'volatility_5d', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score')",0.6468855218855218,-0.3398295112807618
"('prior_return_5d', 'rsi_5d', 'macd_diff', 'day_of_week', 'raw_sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6847643097643098,-0.34014929435528185
"('volatility_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6081649831649831,-0.3402830932238774
"('volatility_5d', 'macd_diff', 'day_of_week', 'sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6081649831649831,-0.3402830932238774
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'macd_diff', 'sentiment_score', 'raw_sentiment_score', 'pos_neg_ratio')",0.6776094276094276,-0.34039874154630856
"('prior_return_5d', 'volatility_5d', 'rsi_5d', 'macd_diff', 'sentiment_score', 'positive_count', 'negative_count')",0.6797138047138047,-0.3405758135664886
"('volatility_5d', 'day_of_week', 'sentiment_score', 'raw_sentiment_score', 'neutral_count', 'negative_count', 'pos_neg_ratio')",0.5968013468013468,-0.3408417837342521
"('prior_return_5d', 'volatility_5d', 'macd_diff', 'day_of_week', 'sentiment_label_encoded', 'sentiment_score', 'positive_count')",0.6372053872053872,-0.341000135272958
"('prior_return_5d', 'volatility_5d', 'macd_diff', 'day_of_week', 'sentiment_score', 'positive_count')",0.6372053872053872,-0.341000135272958
"('prior_return_5d', 'volatility_5d', 'macd_diff', 'day_of_week', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6481481481481481,-0.3413276835096879
"('eps_surprise_pct', 'volatility_5d', 'rsi_5d', 'sentiment_score', 'raw_sentiment_score', 'negative_count', 'pos_neg_ratio')",0.6439393939393939,-0.3416301419511718
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'rsi_5d', 'day_of_week', 'neutral_count', 'pos_total_ratio')",0.6212121212121211,-0.34209893899052357
"('prior_return_5d', 'volatility_5d', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'pos_total_ratio')",0.6321548821548821,-0.34258277260524717
"('prior_return_5d', 'volatility_5d', 'day_of_week', 'raw_sentiment_score', 'positive_count', 'pos_total_ratio')",0.6321548821548821,-0.34258277260524717
"('volatility_5d', 'macd_diff', 'day_of_week', 'raw_sentiment_score', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.6165824915824916,-0.3426850574875807
"('eps_surprise_pct', 'volatility_5d', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score')",0.678030303030303,-0.3431245622456578
"('volatility_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'pos_total_ratio')",0.6292087542087541,-0.3431990001944919
"('volatility_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6384680134680134,-0.3431990001944919
"('volatility_5d', 'raw_sentiment_score', 'positive_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6384680134680134,-0.3431990001944919
"('volatility_5d', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'pos_total_ratio')",0.6292087542087541,-0.3431990001944919
"('volatility_5d', 'rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'sentiment_score', 'raw_sentiment_score', 'neutral_count')",0.6426767676767676,-0.34342964848855784
"('volatility_5d', 'rsi_5d', 'macd_diff', 'sentiment_score', 'raw_sentiment_score', 'neutral_count')",0.6426767676767676,-0.34342964848855784
"('volatility_5d', 'rsi_5d', 'macd_diff', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'negative_count')",0.6359427609427609,-0.34344292081252326
"('volatility_5d', 'rsi_5d', 'macd_diff', 'raw_sentiment_score', 'positive_count', 'negative_count')",0.6359427609427609,-0.34344292081252326
"('volatility_5d', 'day_of_week', 'sentiment_label_encoded', 'raw_sentiment_score', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.5942760942760943,-0.3440546057167475
"('volatility_5d', 'day_of_week', 'raw_sentiment_score', 'neutral_count', 'negative_count', 'pos_total_ratio')",0.5942760942760943,-0.3440546057167475
"('volatility_5d', 'rsi_5d', 'raw_sentiment_score', 'positive_count', 'negative_count')",0.6233164983164984,-0.3447510262538014
"('volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'raw_sentiment_score', 'positive_count', 'negative_count')",0.6233164983164984,-0.3447510262538014
"('volatility_5d', 'rsi_5d', 'raw_sentiment_score', 'positive_count', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6393097643097644,-0.3447742054500328
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'raw_sentiment_score', 'neutral_count', 'pos_neg_ratio')",0.6586700336700336,-0.34477845777586646
"('eps_surprise_pct', 'volatility_5d', 'macd_diff', 'sentiment_label_encoded', 'raw_sentiment_score', 'neutral_count', 'pos_neg_ratio')",0.6586700336700336,-0.34477845777586646
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'day_of_week', 'sentiment_label_encoded', 'pos_neg_ratio', 'pos_total_ratio')",0.6582491582491582,-0.34479351234032907
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'day_of_week', 'pos_neg_ratio', 'pos_total_ratio')",0.6582491582491582,-0.34479351234032907
"('prior_return_5d', 'volatility_5d', 'rsi_5d', 'day_of_week', 'sentiment_score', 'positive_count', 'pos_total_ratio')",0.6464646464646465,-0.3449760386494004
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'rsi_5d', 'positive_count', 'pos_neg_ratio')",0.6460437710437711,-0.3452048048407217
"('eps_surprise_pct', 'prior_return_5d', 'volatility_5d', 'rsi_5d', 'sentiment_label_encoded', 'positive_count', 'pos_neg_ratio')",0.6460437710437711,-0.3452048048407217
"('prior_return_5d', 'volatility_5d', 'macd_diff', 'sentiment_score', 'positive_count', 'negative_count', 'pos_total_ratio')",0.6628787878787878,-0.34528443648401297
"('prior_return_5d', 'rsi_5d', 'sentiment_score', 'positive_count', 'neutral_count', 'pos_neg_ratio', 'pos_total_ratio')",0.6603535353535354,-0.34546963480172344
